"id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration","deployment","lat","lon","time_of_day","license","info_url","device","rights_holder","country","locality","sample_rate","channels"
"15025","2l: 24/07/16: 0500: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_050000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.2083333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15025","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15026","3a: 24/07/16: 1800: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_180000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.75","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15026","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15027","3b: 24/07/16: 1900: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_190000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.7916666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15027","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15028","3c: 24/07/16: 2000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_200000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.8333333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15028","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15029","3d: 24/07/16: 2100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_210000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.875","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15029","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15030","3e: 24/07/16: 2200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_220000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.9166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15030","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15031","3f: 24/07/16: 2300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160724_230000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-24","0.9583333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15031","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15032","3g: 25/07/16: 0000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_000000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15032","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15033","3h: 25/07/16: 0100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_010000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.04166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15033","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15034","3i: 25/07/16: 0200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_020000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.08333333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15034","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15035","3j: 25/07/16: 0300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_030000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.125","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15035","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15036","3k: 25/07/16: 0400: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_040000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.1666666666666667","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15036","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15037","3l: 25/07/16: 0500: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_050000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.2083333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15037","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15038","4a: 25/07/16: 1800: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_180000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.75","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15038","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15039","4b: 25/07/16: 1900: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_190000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.7916666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15039","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15040","4c: 25/07/16: 2000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_200000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.8333333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15040","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15041","4d: 25/07/16: 2100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_210000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.875","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15041","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15042","4e: 25/07/16: 2200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_220000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-25","0.9166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15042","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15043","4f: 25/07/16: 2300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160725_230000.wav","Hannah O'Sullivan","2016-10-10 14:50","8.44 MB","8847360","audio/x-wav","Soundscape","2016-07-25","0.9583333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15043","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15044","4g: 26/07/16: 0000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_000000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15044","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15045","4h: 26/07/16: 0100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_010000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.04166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15045","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15046","4i: 26/07/16: 0200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_020000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.08333333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15046","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15047","4j: 26/07/16: 0300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_030000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.125","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15047","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15048","4k: 26/07/16: 0400: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_040000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.1666666666666667","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15048","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15049","4l: 26/07/16: 0500: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_050000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.2083333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15049","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15050","5a: 26/07/16: 1800: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_180000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.75","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15050","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15051","5b: 26/07/16: 1900: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_190000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.7916666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15051","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15052","5c: 26/07/16: 2000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_200000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.8333333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15052","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15053","5d: 26/07/16: 2100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_210000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.875","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15053","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15054","5e: 26/07/16: 2200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_220000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.9166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15054","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15055","5f: 26/07/16: 2300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160726_230000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-26","0.9583333333333334","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15055","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15056","5g: 27/07/16: 0000: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_000000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15056","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15057","5h: 27/07/16: 0100: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_010000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0.04166666666666666","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15057","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15058","5i: 27/07/16: 0200: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_020000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0.08333333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15058","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15059","5j: 27/07/16: 0300: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_030000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0.125","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15059","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15060","5k: 27/07/16: 0400: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_040000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0.1666666666666667","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15060","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15061","5l: 27/07/16: 0500: Sandstone: 4","","https://bio.acousti.ca/sites/default/files/SM3OW4_0%2B1_20160727_050000.wav","Hannah O'Sullivan","2016-10-10 14:50","27.47 MB","28802022","audio/x-wav","Soundscape","2016-07-27","0.2083333333333333","300","","","","","https://creativecommons.org/licenses/by/4.0/","https://bio.acousti.ca/node/15061","SM3","Hannah O'Sullivan","GY","Sandstone","24000","stereo"
"15075","ls50034","","https://bio.acousti.ca/sites/default/files/LS_50034.mp3","","2016-10-17 11:30","20.6 MB","21603264","audio/mpeg","","2013-02-26","0.8590277777777778","540","","","","","","https://bio.acousti.ca/node/15075","","","","","44100","stereo"
"15076","ls50036","","https://bio.acousti.ca/sites/default/files/LS_50036.mp3","","2016-10-17 11:30","6.33 MB","6640325","audio/mpeg","","","NA","166","","","","","","https://bio.acousti.ca/node/15076","","","","","44100","stereo"
"15077","ls50038","","https://bio.acousti.ca/sites/default/files/LS_50038.mp3","","2016-10-17 11:30","7.35 MB","7708211","audio/mpeg","","","NA","192","","","","","","https://bio.acousti.ca/node/15077","","","","","44100","stereo"
"15078","ls50040","","https://bio.acousti.ca/sites/default/files/LS_50040.mp3","","2016-10-17 11:30","7.44 MB","7806431","audio/mpeg","","","NA","195","","","","","","https://bio.acousti.ca/node/15078","","","","","44100","stereo"
"15079","ls50042","","https://bio.acousti.ca/sites/default/files/LS_50042.mp3","","2016-10-17 11:30","7.2 MB","7545207","audio/mpeg","","","0.8951388888888889","188","","","","","","https://bio.acousti.ca/node/15079","","","","","44100","stereo"
"15080","ls50043","","https://bio.acousti.ca/sites/default/files/LS_50043_2.mp3","","2016-10-17 11:30","18.1 MB","18974301","audio/mpeg","","","0.9069444444444444","474","","","","","","https://bio.acousti.ca/node/15080","","","","","44100","stereo"
"15081","ls50047","","https://bio.acousti.ca/sites/default/files/LS_50047.mp3","","2016-10-17 11:30","25.2 MB","26422333","audio/mpeg","","","0.8583333333333334","660","","","","","","https://bio.acousti.ca/node/15081","","","","","44100","stereo"
"15082","ls50049","","https://bio.acousti.ca/sites/default/files/LS_50049.mp3","","2016-10-17 11:30","29.32 MB","30748211","audio/mpeg","","","0.9097222222222222","768","","","","","","https://bio.acousti.ca/node/15082","","","","","44100","stereo"
"15083","ls50050","","https://bio.acousti.ca/sites/default/files/LS_50050.mp3","","2016-10-17 11:30","13.84 MB","14509452","audio/mpeg","","","0.8930555555555556","362","","","","","","https://bio.acousti.ca/node/15083","","","","","44100","stereo"
"15084","ls50051","","https://bio.acousti.ca/sites/default/files/LS_50051.mp3","","2016-10-17 11:30","30.63 MB","32113893","audio/mpeg","","","0.9069444444444444","802","","","","","","https://bio.acousti.ca/node/15084","","","","","44100","stereo"
"15085","ls50052","","https://bio.acousti.ca/sites/default/files/LS_50052.mp3","","2016-10-17 11:30","29.14 MB","30560129","audio/mpeg","","","0.8361111111111111","764","","","","","","https://bio.acousti.ca/node/15085","","","","","44100","stereo"
"15086","ls50053","","https://bio.acousti.ca/sites/default/files/LS_50053.mp3","","2016-10-17 11:30","8.82 MB","9246301","audio/mpeg","","","0.8375","231","","","","","","https://bio.acousti.ca/node/15086","","","","","44100","stereo"
"15087","ls50054","","https://bio.acousti.ca/sites/default/files/LS_50054.mp3","","2016-10-17 11:30","16.51 MB","17313958","audio/mpeg","","","0.8458333333333333","432","","","","","","https://bio.acousti.ca/node/15087","","","","","44100","stereo"
"15088","ls50055","","https://bio.acousti.ca/sites/default/files/LS_50055.mp3","","2016-10-17 11:30","10.23 MB","10732146","audio/mpeg","","","NA","268","","","","","","https://bio.acousti.ca/node/15088","","","","","44100","stereo"
"15089","ls50056","","https://bio.acousti.ca/sites/default/files/LS_50056.mp3","","2016-10-17 11:30","5.93 MB","6222366","audio/mpeg","","","NA","155","","","","","","https://bio.acousti.ca/node/15089","","","","","44100","stereo"
