"traitID","taxonID","Taxonomic name","Trait","Ontology Link","Value","Call Type","Sex","Temperature","Reference","Cascade","Annotation ID"
"36296","2521","Scapteriscus acletus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36297","3287","Scapteriscus headsi","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36298","3288","Scapteriscus oxydactylus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36299","4597","Schedocentrus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36300","2769","Schizodactylidae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36301","3277","Schizodactylinae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36302","2768","Schizodactyloidea","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36303","3278","Schizodactylus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36304","3279","Schizodactylus inexspectatus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36305","2395","Sciarasaga","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36306","2396","Sciarasaga quadrata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36307","155","Sciobia","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36308","156","Sciobia sp. near batnensis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36309","4856","Sciobia Thliptoblemmus caliendra","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36310","4857","Sciobia Thliptoblemmus caliendrum","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36311","4855","Sciobia Thliptoblemmus natalia","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36312","2615","Sclerogryllinae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36313","2616","Sclerogryllini","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36314","2617","Sclerogryllus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36315","2618","Sclerogryllus punctatus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36316","4625","Scotodrymadusa","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36317","4630","Scotodrymadusa annulicornis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36318","4626","Scotodrymadusa cincta","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36319","4635","Scotodrymadusa ebneri","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36320","4634","Scotodrymadusa gedrosica","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36321","4627","Scotodrymadusa maculata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36322","4631","Scotodrymadusa ozkani","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36323","4629","Scotodrymadusa persa","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36324","4628","Scotodrymadusa persica","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36325","4632","Scotodrymadusa philbyi","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36326","4633","Scotodrymadusa satunini","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36327","4636","Scotodrymadusa syriaca","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36328","930","Scudderia","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36329","1828","Scudderia cuneata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36330","1827","Scudderia curvicauda","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36331","1829","Scudderia furcata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36332","931","Scudderia texensis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36333","728","Sepiana sepium","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36334","4913","Sia","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36335","4912","Siinae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36336","2443","Simoderini","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36337","1168","Sorapagus catalaunicus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36338","4512","Sphagniana sphagnorum","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36339","779","Sphyrometopa atlantica","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36340","778","Sphyrometopa femorata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36341","4496","Steirodon","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36342","4639","Steiroxys trilineata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36343","4605","Stenampyx","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36344","4606","Stenampyx annulicornis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36345","2742","Stenopelmatidae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36346","2743","Stenopelmatinae","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36347","2201","Stenopelmatoidea","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36348","2744","Stenopelmatus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36349","2745","Stenopelmatus fuscus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36350","382","Steropleurus andalusius","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36351","188","Steropleurus asturiensis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36352","380","Steropleurus catalaunicus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36353","381","Steropleurus martorellii","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36354","379","Steropleurus nobrei","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36355","384","Steropleurus ortegai","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36356","187","Steropleurus perezi","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36357","205","Steropleurus stali","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36358","2479","Stilpnochlora","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36359","2480","Stilpnochlora couloniana","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36360","781","Subria scutellaris","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36361","782","Subria sylvestris","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36362","1287","Supersonus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36363","1288","Supersonus aequoreus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36364","1289","Supersonus piercei","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36365","1290","Supersonus undulus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36366","2598","Svercacheta siamensis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36367","2030","Svercus palmetorum","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36368","2637","Svistella bifasciata","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36369","3400","Swezwilderia","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36370","3401","Swezwilderia bryani","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36371","4479","Syntechna","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36372","4480","Syntechna tarasca","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36373","1934","Tachycines asynamorus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36374","2380","Tamborina","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36375","2381","Tamborina affinis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36376","356","Tarbinskiellus portentosus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36377","4851","Tartarogryllus tartarus","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36378","2481","Teleogryllus Brachyteleogryllus emma","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36379","311","Teleogryllus Brachyteleogryllus occipitalis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36380","4833","Teleogryllus taiwanemma","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36381","2483","Teleogryllus Teleogryllus boninensis","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
"36382","2482","Teleogryllus Teleogryllus yezoemma","Crepitation (Presence)","https://vocab.audioblast.org/CrepitationPresence","Absent","","Male; Female","","","0",""
